Ba_3d_BE	Ba_3d_cps	O_1s_(2)_BE	O_1s_(2)_cps	O_1s_BE	O_1s_cps	C_1s_BE	C_1s_cps	N_1s_BE	N_1s_cps	Cl_2p_BE	Cl_2p_cps	Au_4f_BE	Au_4f_cps	overview_BE	overview_cps	
NaN	NaN	NaN	NaN	542.0	7443.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1020.0	7490
NaN	NaN	NaN	NaN	541.9	7366.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1019.0	7800
NaN	NaN	NaN	NaN	541.8	7375.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1018.0	7410
NaN	NaN	NaN	NaN	541.7	7346.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1017.0	7665
NaN	NaN	NaN	NaN	541.6	7339.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1016.0	7395
NaN	NaN	NaN	NaN	541.5	7267.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1015.0	7815
NaN	NaN	NaN	NaN	541.4	7235.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1014.0	7460
NaN	NaN	NaN	NaN	541.3	7297.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1013.0	7685
NaN	NaN	NaN	NaN	541.2	7279.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1012.0	7615
NaN	NaN	NaN	NaN	541.1	7271.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1011.0	7710
NaN	NaN	NaN	NaN	541.0	7215.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1010.0	7465
NaN	NaN	NaN	NaN	540.9	7199.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1009.0	7510
NaN	NaN	NaN	NaN	540.8	7133.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1008.0	7640
NaN	NaN	NaN	NaN	540.7	7116.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1007.0	7505
NaN	NaN	NaN	NaN	540.6	7107.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1006.0	7090
NaN	NaN	NaN	NaN	540.5	7111.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1005.0	7400
NaN	NaN	NaN	NaN	540.4	7092.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1004.0	7285
NaN	NaN	NaN	NaN	540.3	7138.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1003.0	7280
NaN	NaN	NaN	NaN	540.2	7115.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1002.0	7080
NaN	NaN	NaN	NaN	540.1	7041.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1001.0	7585
NaN	NaN	NaN	NaN	540.0	7080.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000.0	7210
NaN	NaN	NaN	NaN	539.9	7094.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	999.0	7490
NaN	NaN	NaN	NaN	539.8	7039.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	998.0	7060
NaN	NaN	NaN	NaN	539.7	7062.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	997.0	7130
NaN	NaN	NaN	NaN	539.6	7021.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	996.0	6945
NaN	NaN	NaN	NaN	539.5	7044.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	995.0	7170
NaN	NaN	NaN	NaN	539.4	7009.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	994.0	7370
NaN	NaN	NaN	NaN	539.3	6998.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	993.0	7430
NaN	NaN	NaN	NaN	539.2	7027.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	992.0	7350
NaN	NaN	NaN	NaN	539.1	7004.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	991.0	7480
NaN	NaN	NaN	NaN	539.0	6955.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	990.0	7155
NaN	NaN	NaN	NaN	538.9	6943.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	989.0	7080
NaN	NaN	NaN	NaN	538.8	6914.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	988.0	7415
NaN	NaN	NaN	NaN	538.7	7008.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	987.0	6935
NaN	NaN	NaN	NaN	538.6	6957.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	986.0	7600
NaN	NaN	NaN	NaN	538.5	6981.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	985.0	7260
NaN	NaN	NaN	NaN	538.4	6950.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	984.0	7345
NaN	NaN	NaN	NaN	538.3	6939.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	983.0	7030
NaN	NaN	NaN	NaN	538.2	6977.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	982.0	7315
NaN	NaN	NaN	NaN	538.1	6888.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	981.0	7205
NaN	NaN	NaN	NaN	538.0	6877.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	980.0	7425
NaN	NaN	NaN	NaN	537.9	6976.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	979.0	7365
NaN	NaN	NaN	NaN	537.8	6999.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	978.0	6920
NaN	NaN	NaN	NaN	537.7	6945.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	977.0	7315
NaN	NaN	NaN	NaN	537.6	6912.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	976.0	7295
NaN	NaN	NaN	NaN	537.5	6934.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	975.0	7305
NaN	NaN	NaN	NaN	537.4	6918.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	974.0	7430
NaN	NaN	NaN	NaN	537.3	6934.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	973.0	7360
NaN	NaN	NaN	NaN	537.2	6955.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	972.0	7185
NaN	NaN	NaN	NaN	537.1	6931.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	971.0	7315
NaN	NaN	NaN	NaN	537.0	6936.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	970.0	7200
NaN	NaN	NaN	NaN	536.9	6869.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	969.0	7435
NaN	NaN	NaN	NaN	536.8	6931.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	968.0	7270
NaN	NaN	NaN	NaN	536.7	6894.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	967.0	6920
NaN	NaN	NaN	NaN	536.6	6916.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	966.0	7025
NaN	NaN	NaN	NaN	536.5	6945.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	965.0	7400
NaN	NaN	NaN	NaN	536.4	6889.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	964.0	6875
NaN	NaN	NaN	NaN	536.3	6888.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	963.0	7310
NaN	NaN	NaN	NaN	536.2	6965.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	962.0	6730
NaN	NaN	NaN	NaN	536.1	6945.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	961.0	7215
NaN	NaN	NaN	NaN	536.0	6927.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	960.0	7315
NaN	NaN	NaN	NaN	535.9	6908.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	959.0	7095
NaN	NaN	NaN	NaN	535.8	6913.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	958.0	7350
NaN	NaN	NaN	NaN	535.7	6911.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	957.0	7285
NaN	NaN	NaN	NaN	535.6	6935.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	956.0	7235
NaN	NaN	NaN	NaN	535.5	6896.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	955.0	6690
NaN	NaN	NaN	NaN	535.4	6985.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	954.0	6965
NaN	NaN	NaN	NaN	535.3	6950.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	953.0	7440
NaN	NaN	NaN	NaN	535.2	6969.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	952.0	6945
NaN	NaN	NaN	NaN	535.1	6944.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	951.0	7025
NaN	NaN	NaN	NaN	535.0	6941.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	950.0	6935
NaN	NaN	NaN	NaN	534.9	6971.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	949.0	6935
NaN	NaN	NaN	NaN	534.8	6970.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	948.0	6950
NaN	NaN	NaN	NaN	534.7	6993.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	947.0	6985
NaN	NaN	NaN	NaN	534.6	7059.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	946.0	7160
NaN	NaN	NaN	NaN	534.5	7075.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	945.0	6920
NaN	NaN	NaN	NaN	534.4	7058.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	944.0	7245
NaN	NaN	NaN	NaN	534.3	7102.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	943.0	6850
NaN	NaN	NaN	NaN	534.2	7103.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	942.0	7415
NaN	NaN	NaN	NaN	534.1	7110.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	941.0	7125
NaN	NaN	NaN	NaN	534.0	7117.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	940.0	7015
NaN	NaN	NaN	NaN	533.9	7128.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	939.0	7090
NaN	NaN	NaN	NaN	533.8	7187.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	938.0	7010
NaN	NaN	NaN	NaN	533.7	7106.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	937.0	6625
NaN	NaN	NaN	NaN	533.6	7159.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	936.0	6880
NaN	NaN	NaN	NaN	533.5	7167.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	935.0	6840
NaN	NaN	NaN	NaN	533.4	7075.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	934.0	7135
NaN	NaN	NaN	NaN	533.3	7092.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	933.0	7010
NaN	NaN	NaN	NaN	533.2	7022.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	932.0	7010
NaN	NaN	NaN	NaN	533.1	7035.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	931.0	7155
NaN	NaN	NaN	NaN	533.0	6987.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	930.0	7255
NaN	NaN	NaN	NaN	532.9	6988.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	929.0	6875
NaN	NaN	NaN	NaN	532.8	6977.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	928.0	7310
NaN	NaN	NaN	NaN	532.7	6951.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	927.0	6775
NaN	NaN	NaN	NaN	532.6	6933.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.0	6855
NaN	NaN	NaN	NaN	532.5	6876.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	925.0	6995
NaN	NaN	NaN	NaN	532.4	6871.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	924.0	7255
NaN	NaN	NaN	NaN	532.3	6802.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	923.0	7025
NaN	NaN	NaN	NaN	532.2	6783.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	922.0	7115
NaN	NaN	NaN	NaN	532.1	6779.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	921.0	6835
NaN	NaN	NaN	NaN	532.0	6698.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	920.0	7080
NaN	NaN	NaN	NaN	531.9	6673.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	919.0	7170
NaN	NaN	NaN	NaN	531.8	6691.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	918.0	6730
NaN	NaN	NaN	NaN	531.7	6659.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	917.0	6960
NaN	NaN	NaN	NaN	531.6	6707.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	916.0	6985
NaN	NaN	NaN	NaN	531.5	6652.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.0	7210
NaN	NaN	NaN	NaN	531.4	6607.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	914.0	6835
NaN	NaN	NaN	NaN	531.3	6623.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913.0	7250
NaN	NaN	NaN	NaN	531.2	6629.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.0	7000
NaN	NaN	NaN	NaN	531.1	6633.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.0	7090
NaN	NaN	NaN	NaN	531.0	6570.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910.0	7180
NaN	NaN	NaN	NaN	530.9	6622.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	909.0	6955
NaN	NaN	NaN	NaN	530.8	6548.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	908.0	6450
NaN	NaN	NaN	NaN	530.7	6571.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.0	7230
NaN	NaN	NaN	NaN	530.6	6554.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	906.0	7280
NaN	NaN	NaN	NaN	530.5	6552.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	905.0	7140
NaN	NaN	NaN	NaN	530.4	6556.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	904.0	7070
NaN	NaN	NaN	NaN	530.3	6564.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	903.0	7240
NaN	NaN	NaN	NaN	530.2	6542.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	902.0	6740
NaN	NaN	NaN	NaN	530.1	6510.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	901.0	6775
NaN	NaN	NaN	NaN	530.0	6504.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	900.0	6970
NaN	NaN	NaN	NaN	529.9	6522.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	899.0	6815
NaN	NaN	NaN	NaN	529.8	6526.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	898.0	7060
NaN	NaN	NaN	NaN	529.7	6516.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	897.0	7305
NaN	NaN	NaN	NaN	529.6	6505.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	896.0	7225
NaN	NaN	NaN	NaN	529.5	6485.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	895.0	6995
NaN	NaN	NaN	NaN	529.4	6479.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	894.0	6760
NaN	NaN	NaN	NaN	529.3	6499.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	893.0	7040
NaN	NaN	NaN	NaN	529.2	6458.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	892.0	7125
NaN	NaN	NaN	NaN	529.1	6426.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	891.0	7010
NaN	NaN	NaN	NaN	529.0	6472.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	890.0	7015
NaN	NaN	NaN	NaN	528.9	6436.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	889.0	6995
NaN	NaN	NaN	NaN	528.8	6448.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	888.0	7140
NaN	NaN	NaN	NaN	528.7	6484.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	887.0	6985
NaN	NaN	NaN	NaN	528.6	6488.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	886.0	7000
NaN	NaN	NaN	NaN	528.5	6432.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	885.0	6935
NaN	NaN	NaN	NaN	528.4	6454.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	884.0	7070
NaN	NaN	NaN	NaN	528.3	6493.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	883.0	7185
NaN	NaN	NaN	NaN	528.2	6445.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	882.0	6530
NaN	NaN	NaN	NaN	528.1	6489.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.0	7285
NaN	NaN	NaN	NaN	528.0	6398.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	880.0	6920
NaN	NaN	NaN	NaN	527.9	6428.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	879.0	6835
NaN	NaN	NaN	NaN	527.8	6424.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	878.0	6975
NaN	NaN	NaN	NaN	527.7	6455.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	877.0	6645
NaN	NaN	NaN	NaN	527.6	6377.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	876.0	6825
NaN	NaN	NaN	NaN	527.5	6456.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	875.0	7105
NaN	NaN	NaN	NaN	527.4	6415.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	874.0	6945
NaN	NaN	NaN	NaN	527.3	6437.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	873.0	7165
NaN	NaN	NaN	NaN	527.2	6454.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	872.0	6745
NaN	NaN	NaN	NaN	527.1	6509.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	871.0	6780
NaN	NaN	NaN	NaN	527.0	6465.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	870.0	6680
NaN	NaN	NaN	NaN	526.9	6455.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	869.0	6790
NaN	NaN	NaN	NaN	526.8	6414.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	868.0	7000
NaN	NaN	NaN	NaN	526.7	6434.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	867.0	6970
NaN	NaN	NaN	NaN	526.6	6435.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	866.0	6965
NaN	NaN	NaN	NaN	526.5	6441.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	865.0	6755
NaN	NaN	NaN	NaN	526.4	6451.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	864.0	7000
NaN	NaN	NaN	NaN	526.3	6432.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	863.0	6835
NaN	NaN	NaN	NaN	526.2	6475.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	862.0	6700
NaN	NaN	NaN	NaN	526.1	6469.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	861.0	6600
NaN	NaN	NaN	NaN	526.0	6447.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	860.0	6935
NaN	NaN	NaN	NaN	525.9	6480.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	859.0	7180
NaN	NaN	NaN	NaN	525.8	6422.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	858.0	7060
NaN	NaN	NaN	NaN	525.7	6419.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	857.0	6845
NaN	NaN	NaN	NaN	525.6	6450.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	856.0	6685
NaN	NaN	NaN	NaN	525.5	6419.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	855.0	6855
NaN	NaN	NaN	NaN	525.4	6464.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	854.0	6855
NaN	NaN	NaN	NaN	525.3	6465.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	853.0	7350
NaN	NaN	NaN	NaN	525.2	6441.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	852.0	7090
NaN	NaN	NaN	NaN	525.1	6393.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	851.0	6550
NaN	NaN	NaN	NaN	525.0	6422.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	850.0	7280
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	849.0	6485
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	848.0	6935
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	847.0	6940
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	846.0	7035
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	845.0	7135
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	844.0	6940
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	843.0	6975
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	842.0	7140
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	841.0	6935
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	840.0	7115
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	839.0	7175
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	838.0	7035
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	837.0	6980
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	836.0	6835
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	835.0	6865
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	834.0	7075
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	833.0	6750
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	832.0	6990
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	831.0	7175
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	830.0	6605
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	829.0	7305
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	828.0	6940
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	827.0	7120
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	826.0	7505
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	825.0	7300
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	824.0	6820
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	823.0	7020
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	822.0	7175
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	821.0	7380
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	820.0	7195
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	819.0	7195
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	818.0	6850
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	817.0	7095
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	816.0	7060
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	815.0	7020
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	814.0	7540
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	813.0	7335
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	812.0	6945
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	811.0	7110
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	810.0	6980
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	809.0	7300
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	808.0	7305
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	807.0	7155
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	806.0	7050
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	805.0	7020
